w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
440070152001011,250056321004005,1,0,0,1,0,0,1,0,0,1,20160219
440070152001011,250056321005000,1,0,0,1,0,1,0,0,0,1,20160219
440070152001013,090010601001000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,090012003011008,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,090034101013013,1,1,0,0,1,0,0,0,0,1,20160219
440070152001013,250010101001024,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056102033031,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056111021013,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056121001017,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250056121001019,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056134001001,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056138002001,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056151005000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056301011007,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056301012014,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056301012017,2,0,2,0,0,0,2,0,0,2,20160219
440070152001013,250056302002018,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056302004003,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056303001015,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056303003013,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056303004026,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056311002014,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056311003005,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056311003018,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056312002004,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250056312005015,1,0,1,0,1,0,0,0,0,1,20160219
440070152001013,250056317001001,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056318001000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056318002005,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056318003018,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056321001004,1,0,0,1,1,0,0,0,0,1,20160219
440070152001013,250056321001012,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056321002010,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056321002024,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056322001042,1,0,1,0,0,1,0,0,0,1,20160219
440070152001013,250056322005017,1,0,0,1,1,0,0,0,0,1,20160219
440070152001013,250056331001018,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056332001003,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056332001035,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056402001004,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250056402001006,1,0,1,0,0,1,0,0,0,1,20160219
440070152001013,250056408001013,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056413003000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056415001006,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056421001045,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056422003003,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056442005017,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056451021014,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056461014021,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056461033010,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250056461042121,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250056511002004,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250056517002001,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250056528002006,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250158214004015,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250173201031016,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250173584002026,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250173738001013,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250173852011011,2,0,2,0,0,0,2,0,0,2,20160219
440070152001013,250199505002209,1,0,0,1,0,1,0,0,0,1,20160219
440070152001013,250214091011006,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250214123003027,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250214152001012,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250214180031022,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250214198001022,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250214202012000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250214412041026,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250214421031011,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,250214431023012,1,0,0,1,0,1,0,0,0,1,20160219
440070152001013,250235071031022,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250251204004002,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250277241002012,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250277291001007,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250277395004033,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250277441015003,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250277444003026,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250277461003015,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250277491001020,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250277511011059,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,250277572003013,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,250277614006154,2,0,1,1,1,0,1,0,0,2,20160219
440070152001013,340258048001032,1,0,1,0,1,0,0,0,0,1,20160219
440070152001013,340350530001008,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,340350534043010,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,340350537053013,1,0,1,0,0,0,1,0,0,1,20160219
440070152001013,360471502003013,1,0,0,1,0,0,1,0,0,1,20160219
440070152001013,360870113032041,1,1,0,0,0,1,0,0,0,1,20160219
440070152001013,420710007001006,1,1,0,0,0,0,1,0,0,1,20160219
440070152001013,517402130012035,1,1,0,0,0,0,1,0,0,1,20160219
440070152001015,250056303002022,1,0,1,0,1,0,0,0,0,1,20160219
440070152001015,250056304003000,1,0,0,1,0,0,1,0,0,1,20160219
440070152001015,250056311007023,1,0,1,0,1,0,0,0,0,1,20160219
440070152001015,250056313003008,1,0,1,0,1,0,0,0,0,1,20160219
440070152001015,250056316003029,1,1,0,0,0,1,0,0,0,1,20160219
440070152001015,250056331002022,1,1,0,0,0,1,0,0,0,1,20160219
440070152001015,250056332002023,1,0,1,0,1,0,0,0,0,1,20160219
440070152001015,250056441013016,1,1,0,0,1,0,0,0,0,1,20160219
440070152001015,250056514002003,1,1,0,0,0,1,0,0,0,1,20160219
440070152001015,250250104053002,1,1,0,0,1,0,0,0,0,1,20160219
440070152001015,250277442004047,1,0,0,1,0,1,0,0,0,1,20160219
440070152001015,360610283003001,1,0,1,0,1,0,0,0,0,1,20160219
440070152001015,360810278001004,1,1,0,0,1,0,0,0,0,1,20160219
440070152001016,250056332002020,1,0,0,1,0,0,1,0,0,1,20160219
440070152001016,250173222002011,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250056112021027,1,0,1,0,0,1,0,0,0,1,20160219
440070152001019,250056134001025,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250056303001010,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250056304001003,1,0,0,1,0,0,1,0,0,1,20160219
440070152001019,250056321005017,1,1,0,0,1,0,0,0,0,1,20160219
440070152001019,250056331001006,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250056332001030,1,0,0,1,0,0,1,0,0,1,20160219
440070152001019,250056501011005,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250214104002031,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250214180025000,1,0,1,0,0,0,1,0,0,1,20160219
440070152001019,250250801001002,1,1,0,0,1,0,0,0,0,1,20160219
440070152001019,250277492001011,1,1,0,0,0,1,0,0,0,1,20160219
440070152001019,250277552004041,1,1,0,0,0,1,0,0,0,1,20160219
440070152001019,360810788002005,1,1,0,0,1,0,0,0,0,1,20160219
440070152001019,360810942011008,1,1,0,0,1,0,0,0,0,1,20160219
440070152001021,250173214001062,1,0,0,1,0,1,0,0,1,0,20160219
440070152001021,250277481001011,1,0,1,0,0,1,0,0,1,0,20160219
440070152001022,250056301021000,1,1,0,0,1,0,0,0,0,1,20160219
440070152001022,250056321002005,1,0,1,0,1,0,0,0,0,1,20160219
440070152001022,250056332001001,1,1,0,0,0,1,0,0,0,1,20160219
440070152001023,090010351002015,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,090010719001004,1,0,0,1,1,0,0,0,0,1,20160219
440070152001023,090119800001055,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,090158004001004,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250056131001015,1,0,1,0,0,0,1,0,0,1,20160219
440070152001023,250056140002005,1,0,1,0,0,1,0,0,0,1,20160219
440070152001023,250056303004006,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250056315002009,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250056316003021,1,1,0,0,1,0,0,0,0,1,20160219
440070152001023,250056321003010,1,1,0,0,0,1,0,0,0,1,20160219
440070152001023,250056322001021,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250059856001019,1,1,0,0,0,0,1,0,0,1,20160219
440070152001023,250173154011008,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250235001042035,1,0,1,0,0,0,1,0,0,1,20160219
440070152001023,250277302001004,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250277307002004,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,250277471022050,1,1,0,0,1,0,0,0,0,1,20160219
440070152001023,330039555002031,1,1,0,0,1,0,0,0,0,1,20160219
440070152001023,360470062001002,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,360550121002009,1,1,0,0,0,1,0,0,0,1,20160219
440070152001023,360594099003006,1,0,0,1,1,0,0,0,0,1,20160219
440070152001023,361190029001003,1,0,0,1,0,1,0,0,0,1,20160219
440070152001023,516500116003012,1,0,1,0,1,0,0,0,0,1,20160219
440070152001023,540779641005029,1,1,0,0,1,0,0,0,0,1,20160219
440070152001027,250214561023000,1,0,0,1,0,1,0,1,0,0,20160219
440070152002001,090158301002010,1,0,0,1,0,0,1,0,0,1,20160219
440070152002001,250056134002004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056141021034,1,0,1,0,0,1,0,0,0,1,20160219
440070152002001,250056151005036,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056303002041,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056311003050,1,0,0,1,0,0,1,0,0,1,20160219
440070152002001,250056311003065,1,0,0,1,0,0,1,0,0,1,20160219
440070152002001,250056311005008,1,0,1,0,0,1,0,0,0,1,20160219
440070152002001,250056311007015,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056317002009,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056318001015,2,0,1,1,0,0,2,0,0,2,20160219
440070152002001,250056318003036,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056318004015,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056318004023,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056321001004,1,0,0,1,1,0,0,0,0,1,20160219
440070152002001,250056321002010,1,0,0,1,0,0,1,0,0,1,20160219
440070152002001,250056321004000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056321005008,2,1,1,0,0,0,2,0,0,2,20160219
440070152002001,250056322003001,1,0,1,0,1,0,0,0,0,1,20160219
440070152002001,250056322003012,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056322003017,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056331001022,1,0,1,0,0,0,1,0,0,1,20160219
440070152002001,250056332001022,1,0,0,1,0,0,1,0,0,1,20160219
440070152002001,250056406001010,1,1,0,0,0,0,1,0,0,1,20160219
440070152002001,250173223002014,1,0,0,1,1,0,0,0,0,1,20160219
440070152002001,250214103001022,1,0,1,0,1,0,0,0,0,1,20160219
440070152002001,250235112003001,1,1,0,0,0,0,1,0,0,1,20160219
440070152002001,250277572003013,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,090035018002000,1,0,1,0,0,1,0,0,0,1,20160219
440070152002002,090117131002010,1,0,0,1,0,0,1,0,0,1,20160219
440070152002002,090135305002003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,250173223002016,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,250173396002009,1,1,0,0,0,1,0,0,0,1,20160219
440070152002002,250214101004050,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,250214141004008,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,250214412031042,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,250277305001029,1,0,1,0,0,0,1,0,0,1,20160219
440070152002002,360470752001006,1,0,0,1,1,0,0,0,1,0,20160219
440070152002002,360810998023000,1,0,0,1,0,0,1,0,0,1,20160219
440070152002002,541070107025016,1,0,0,1,0,0,1,0,0,1,20160219
440070152002004,090091942014031,1,0,1,0,0,1,0,0,0,1,20160219
440070152002004,090158250001016,1,0,1,0,0,1,0,0,0,1,20160219
440070152002004,250056311003040,1,0,1,0,0,0,1,0,1,0,20160219
440070152002004,250056322004048,1,0,1,0,0,1,0,0,0,1,20160219
440070152002004,250277481001022,1,0,0,1,0,1,0,0,0,1,20160219
440070152002006,250010126011040,1,0,0,1,1,0,0,0,0,1,20160219
440070152002006,250056151004001,1,1,0,0,0,0,1,0,1,0,20160219
440070152002006,250056303002009,1,0,1,0,0,0,1,0,0,1,20160219
440070152002006,250056311007005,1,1,0,0,1,0,0,0,1,0,20160219
440070152002006,250056318002004,1,0,1,0,0,0,1,0,1,0,20160219
440070152002006,250277511011059,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250056131002020,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250056311006011,1,1,0,0,0,1,0,0,0,1,20160219
440070152002010,250056317001018,1,0,1,0,0,1,0,0,0,1,20160219
440070152002010,250056317002000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250056322004001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250092508002002,1,0,1,0,1,0,0,0,0,1,20160219
440070152002010,250214412042005,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250214431013008,1,0,1,0,0,0,1,0,0,1,20160219
440070152002010,250235011023013,1,1,0,0,0,1,0,0,0,1,20160219
440070152002010,250250107011003,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,090011001003014,1,0,0,1,1,0,0,0,0,1,20160219
440070152002011,090075412001006,1,0,0,1,0,1,0,0,0,1,20160219
440070152002011,090159061003008,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250056303002031,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250056303003014,1,0,0,1,0,0,1,0,0,1,20160219
440070152002011,250056303004035,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250056311004018,1,0,0,1,0,1,0,0,0,1,20160219
440070152002011,250056312001017,1,0,0,1,0,1,0,0,0,1,20160219
440070152002011,250056312001026,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,250056312003018,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250056318001000,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250056318004002,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250056321006020,1,0,0,1,0,0,1,0,0,1,20160219
440070152002011,250056322003042,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250056332003038,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250056531013065,1,1,0,0,1,0,0,0,0,1,20160219
440070152002011,250138133041029,1,0,0,1,1,0,0,0,0,1,20160219
440070152002011,250173106022013,1,0,0,1,1,0,0,0,0,1,20160219
440070152002011,250173747001033,1,0,0,1,0,0,1,0,0,1,20160219
440070152002011,250214143003028,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,250214178014004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002011,250214422021016,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,250214431023013,1,1,0,0,1,0,0,0,0,1,20160219
440070152002011,250235421013029,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,250250104043000,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250250505001002,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250250511012000,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250250607001000,1,0,1,0,1,0,0,0,0,1,20160219
440070152002011,250251007005002,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250277323012017,1,0,1,0,0,1,0,0,0,1,20160219
440070152002011,250277481001029,1,0,0,1,0,1,0,0,0,1,20160219
440070152002011,330110003001009,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,360050241004000,1,1,0,0,0,1,0,0,0,1,20160219
440070152002011,360870108031003,1,1,0,0,1,0,0,0,0,1,20160219
440070152002011,360870111012011,1,1,0,0,1,0,0,0,0,1,20160219
440070152002011,516500121004006,1,0,1,0,0,1,0,0,0,1,20160219
440070152002012,090010425002004,1,1,0,0,1,0,0,0,0,1,20160219
440070152002012,090012109002005,1,1,0,0,0,1,0,0,0,1,20160219
440070152002012,250056112021019,2,0,2,0,0,2,0,0,0,2,20160219
440070152002012,250056139011001,1,0,1,0,0,1,0,0,0,1,20160219
440070152002012,250056161001001,1,0,1,0,0,1,0,0,0,1,20160219
440070152002012,250056161002012,1,1,0,0,1,0,0,0,0,1,20160219
440070152002012,250056302002014,1,0,0,1,1,0,0,0,0,1,20160219
440070152002012,250056302005000,1,0,0,1,0,1,0,0,0,1,20160219
440070152002012,250056316001004,1,1,0,0,1,0,0,0,0,1,20160219
440070152002012,250056318001000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002012,250056321001007,1,0,1,0,0,0,1,0,0,1,20160219
440070152002012,250056331001034,1,0,0,1,1,0,0,0,0,1,20160219
440070152002012,250056332002046,1,0,1,0,0,1,0,0,0,1,20160219
440070152002012,250056402001003,1,0,1,0,0,1,0,0,0,1,20160219
440070152002012,250056421002000,1,1,0,0,0,0,1,0,0,1,20160219
440070152002012,250056514002006,1,1,0,0,1,0,0,0,0,1,20160219
440070152002012,250214103001010,1,0,1,0,1,0,0,0,0,1,20160219
440070152002012,250214132004005,1,0,1,0,0,0,1,0,0,1,20160219
440070152002012,250214231003001,1,0,0,1,0,1,0,0,0,1,20160219
440070152002012,250214412021029,1,0,1,0,0,0,1,0,0,1,20160219
440070152002012,250235031025006,1,0,1,0,0,0,1,0,0,1,20160219
440070152002012,250277491001020,1,1,0,0,1,0,0,0,0,1,20160219
440070152002012,360810593002008,1,0,0,1,1,0,0,0,0,1,20160219
440070152002014,250056102042007,1,1,0,0,1,0,0,0,0,1,20160219
440070152002014,250056301021000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250056303001022,1,0,1,0,0,1,0,0,0,1,20160219
440070152002014,250056312004022,1,0,0,1,0,1,0,0,0,1,20160219
440070152002014,250056316003010,1,1,0,0,0,1,0,0,0,1,20160219
440070152002014,250056318003018,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250056318004012,1,0,1,0,0,1,0,0,0,1,20160219
440070152002014,250056332001034,1,0,0,1,0,1,0,0,0,1,20160219
440070152002014,250056417003008,1,0,1,0,0,1,0,0,0,1,20160219
440070152002014,250056423002012,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250056518002018,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250138124012009,1,0,1,0,0,1,0,0,0,1,20160219
440070152002014,250173171032018,1,0,1,0,1,0,0,0,0,1,20160219
440070152002014,250173201041011,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250173224002031,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250173251005050,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250214131003012,1,1,0,0,0,1,0,0,0,1,20160219
440070152002014,250214143003028,1,1,0,0,0,1,0,0,0,1,20160219
440070152002014,250214228001017,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250214421022001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250214422011022,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250214422012006,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250235101001005,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250235112003000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250251304062025,1,1,0,0,0,0,1,0,0,1,20160219
440070152002014,250277441022019,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250277442004047,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250277471012004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250277471022060,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250277492001010,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,250277561012033,1,0,1,0,0,0,1,0,0,1,20160219
440070152002014,360470950001007,1,1,0,0,0,1,0,0,0,1,20160219
440070152002014,360690503022046,1,0,1,0,0,1,0,0,0,1,20160219
440070152002014,361190004021005,1,0,0,1,0,1,0,0,0,1,20160219
440070152002015,090010725003000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250010129003000,1,0,0,1,0,0,1,0,0,1,20160219
440070152002015,250056133003014,1,0,0,1,0,0,1,0,0,1,20160219
440070152002015,250056134002004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056303001027,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056304003022,1,0,0,1,0,0,1,0,0,1,20160219
440070152002015,250056312005015,1,0,1,0,0,1,0,0,0,1,20160219
440070152002015,250056313001010,1,0,0,1,0,1,0,0,0,1,20160219
440070152002015,250056317001000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056331002034,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056406001010,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056442005008,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250056526001013,1,0,0,1,0,0,1,0,0,1,20160219
440070152002015,250138137012023,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250173578002007,1,1,0,0,0,1,0,0,0,1,20160219
440070152002015,250173641013001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250214412032017,1,0,0,1,1,0,0,0,0,1,20160219
440070152002015,250250817002002,1,1,0,0,1,0,0,0,0,1,20160219
440070152002015,250250820002002,1,0,1,0,0,0,1,0,0,1,20160219
440070152002015,250277551002010,1,0,0,1,0,0,1,0,0,1,20160219
440070152002015,360610040006001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,060855033322003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,090076001002029,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,090091705002001,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,090116601021000,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,090116961001012,1,0,1,0,1,0,0,0,0,1,20160219
440070152002016,090117053003010,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,090117161013011,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,090158005001012,1,0,0,1,1,0,0,0,0,1,20160219
440070152002016,090158007001006,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,090159001002010,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,121090207051009,1,0,1,0,0,1,0,0,0,1,20160219
440070152002016,250010120021057,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250010132002092,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056111012036,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056134002004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056139022010,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,250056139023018,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,250056141013006,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,250056141021004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056151002003,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056301023003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056301023006,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056301023008,1,0,1,0,0,1,0,0,0,1,20160219
440070152002016,250056301023010,1,0,1,0,1,0,0,0,0,1,20160219
440070152002016,250056301024003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056302002011,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056302004001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056302004005,2,0,1,1,0,0,2,0,0,2,20160219
440070152002016,250056302005019,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056302005046,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056303002015,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056303002030,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056303002057,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056303004023,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056304002010,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056304003020,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056304003022,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056311001004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056311001025,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056311003005,1,0,1,0,0,1,0,0,0,1,20160219
440070152002016,250056311003009,1,0,1,0,1,0,0,0,0,1,20160219
440070152002016,250056311004003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056311004014,1,1,0,0,0,0,1,0,0,1,20160219
440070152002016,250056311004018,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056311005010,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056312001017,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056312002025,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056312002029,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056312003018,1,0,0,1,0,1,0,0,0,1,20160219
440070152002016,250056312004003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056317004000,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056317004002,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056318001000,2,1,1,0,0,0,2,0,0,2,20160219
440070152002016,250056318002001,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056318002003,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056318002005,1,0,0,1,0,0,1,0,0,1,20160219
440070152002016,250056318003004,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056318003007,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056318003018,1,0,1,0,0,0,1,0,0,1,20160219
440070152002016,250056321001004,4,1,3,0,1,1,2,0,0,4,20160219
440070152002016,250056321001007,2,0,1,1,0,1,1,0,0,2,20160219
440070152002016,250056321001012,2,0,0,2,0,1,1,0,0,2,20160219
440070152002016,250056321001016,1,0,0,1,0,0,1,0,0,1,20160219
